13,14,-2.06,-3.56,0.00,0.16,
13,14,-2.06,3.56,0.00,-0.16,
13,14,2.06,-3.56,0.00,-0.16,
13,14,2.06,3.56,0.00,0.16,
13,16,-2.06,1.19,1.71,0.34,
13,16,2.06,1.19,1.71,-0.34,
13,17,-2.06,1.19,1.71,0.79,
13,17,0.00,-2.38,1.71,-0.44,
13,17,2.06,1.19,1.71,0.79,
13,18,-2.06,1.19,1.71,-0.71,
13,18,2.06,1.19,1.71,0.71,
13,19,-2.06,1.19,1.71,-1.03,
13,19,2.06,1.19,1.71,1.03,
14,14,-4.11,0.00,0.00,-0.05,
14,14,-2.06,-3.56,0.00,0.23,
14,14,-2.06,3.56,0.00,0.23,
14,14,0.00,0.00,0.00,-0.14,
14,14,2.06,-3.56,0.00,0.23,
14,14,2.06,3.56,0.00,0.23,
14,14,4.11,0.00,0.00,-0.05,
14,16,-2.06,1.19,1.71,-0.19,
14,16,0.00,-2.38,1.71,0.39,
14,16,2.06,1.19,1.71,-0.19,
14,17,-2.06,1.19,1.71,-0.71,
14,17,2.06,1.19,1.71,0.71,
14,18,-2.06,1.19,1.71,-0.03,
14,18,0.00,-2.38,1.71,1.21,
14,18,2.06,1.19,1.71,-0.03,
14,19,-2.06,1.19,1.71,0.59,
14,19,0.00,-2.38,1.71,-1.19,
14,19,2.06,1.19,1.71,0.59,
15,15,-4.11,0.00,0.00,-0.05,
15,15,-2.06,-3.56,0.00,-0.05,
15,15,-2.06,3.56,0.00,-0.05,
15,15,0.00,0.00,0.00,-0.14,
15,15,2.06,-3.56,0.00,-0.05,
15,15,2.06,3.56,0.00,-0.05,
15,15,4.11,0.00,0.00,-0.05,
15,16,-2.06,1.19,1.71,-0.28,
15,16,0.00,-2.38,1.71,-0.28,
15,16,2.06,1.19,1.71,-0.28,
15,17,-2.06,1.19,1.71,-1.03,
15,17,2.06,1.19,1.71,1.03,
15,18,-2.06,1.19,1.71,0.59,
15,18,0.00,-2.38,1.71,-1.19,
15,18,2.06,1.19,1.71,0.59,
15,19,-2.06,1.19,1.71,0.41,
15,19,0.00,-2.38,1.71,0.41,
15,19,2.06,1.19,1.71,0.41,
16,16,-4.11,0.00,0.00,-0.06,
16,16,-2.06,-3.56,0.00,-0.06,
16,16,-2.06,3.56,0.00,-0.06,
16,16,0.00,0.00,0.00,-11.32,
16,16,2.06,-3.56,0.00,-0.06,
16,16,2.06,3.56,0.00,-0.06,
16,16,4.11,0.00,0.00,-0.06,
16,17,-4.11,0.00,0.00,-0.28,
16,17,-2.06,-3.56,0.00,-0.14,
16,17,-2.06,3.56,0.00,-0.14,
16,17,2.06,-3.56,0.00,0.14,
16,17,2.06,3.56,0.00,0.14,
16,17,4.11,0.00,0.00,0.28,
16,18,-2.06,-3.56,0.00,-0.25,
16,18,-2.06,3.56,0.00,0.25,
16,18,2.06,-3.56,0.00,-0.25,
16,18,2.06,3.56,0.00,0.25,
17,17,-4.11,0.00,0.00,0.30,
17,17,-2.06,-3.56,0.00,0.07,
17,17,-2.06,3.56,0.00,0.07,
17,17,0.00,0.00,0.00,-1.91,
17,17,2.06,-3.56,0.00,0.07,
17,17,2.06,3.56,0.00,0.07,
17,17,4.11,0.00,0.00,0.30,
17,18,-2.06,-3.56,0.00,0.13,
17,18,-2.06,3.56,0.00,-0.13,
17,18,2.06,-3.56,0.00,-0.13,
17,18,2.06,3.56,0.00,0.13,
18,18,-4.11,0.00,0.00,-0.00,
18,18,-2.06,-3.56,0.00,0.23,
18,18,-2.06,3.56,0.00,0.23,
18,18,0.00,0.00,0.00,-1.91,
18,18,2.06,-3.56,0.00,0.23,
